transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T00369,U094,2021-03-15,Expense,Health,7366.0,Card,Jaipur,
T00370,U065,2021-04-15,Expense,Food,3136.0,Cash,Hyderabad,
T00371,U046,2021-05-15,Expense,Rent,49351.0,Card,Chennai,
T00372,U065,2021-06-15,Expense,Food,2374.0,Card,Kolkata,
T00373,U143,2021-06-15,Expense,Utilities,5744.0,Card,Hyderabad,
T00374,U129,2021-07-15,Expense,Utilities,4133.0,Card,Kolkata,
T00375,U115,2021-07-15,Expense,Food,1954.0,Card,Bangalore,
T00376,U059,2021-08-15,Expense,Travel,9576.0,Bank Transfer,Kolkata,
T00377,U058,2021-08-15,Expense,Food,999999.0,Other,Ahmedabad,
T00378,U129,2021-09-15,Expense,Utilities,1962.0,Bank Transfer,Delhi,
T00379,U124,2021-09-15,Expense,Utilities,7448.0,UPI,Unknown,
T00380,U053,2021-11-15,Expense,Food,2898.0,Card,Kolkata,
T00381,U035,2021-11-15,Expense,Foodd,2978.0,UPI,Unknown,
T00382,U123,2021-11-15,Expense,Foodd,2231.0,Cash,Ahmedabad,
T00383,U011,2021-12-15,Expense,Rent,6317.0,Card,Hyderabad,
T00384,U052,2021-12-15,Income,Investment,21112.0,Other,Mumbai,
T00385,U065,2021-12-15,Expense,Entertainment,8898.0,Card,Jaipur,
T00386,U102,2021-12-15,Expense,Education,321.0,Card,Mumbai,
T00387,U010,2022-01-15,Expense,Food,3737.0,Other,Lucknow,
T00388,U104,2022-01-15,Income,Salary,72722.0,UPI,Mumbai,
T00389,U105,2022-01-15,Expense,Utilities,3896.0,Other,Ahmedabad,
T00390,U141,2022-02-15,Expense,Rent,5599.0,Bank Transfer,Bangalore,
T00391,U119,2022-03-15,Income,Investment,34966.0,UPI,Chennai,
T00392,U002,2022-03-15,Expense,Utilities,5898.0,Cash,Jaipur,
T00393,U104,2022-03-15,Expense,Entertainment,8754.0,Card,Kolkata,
T00394,U029,2022-03-15,Expense,Food,9852.0,Cash,Hyderabad,
T00395,U136,2022-05-15,Expense,Food,7238.0,Other,Bangalore,
T00396,U072,2022-05-15,Expense,Others,500.0,Card,Hyderabad,
T00397,U045,2022-07-15,Expense,Education,9195.0,Cash,Pune,
T00398,U119,2022-07-15,Expense,Foodd,2059.0,UPI,Mumbai,
T00399,U093,2022-07-15,Expense,Rent,48712.0,Card,Delhi,
T00400,U057,2022-09-15,Expense,Food,3295.0,Card,Kolkata,
T00401,U079,2022-09-15,Expense,Utilities,4698.0,Cash,Jaipur,
T00402,U026,2022-09-15,Expense,Food,3489.0,Card,Bangalore,
T00403,U132,2022-10-15,Expense,Education,999999.0,Card,Chennai,
T00404,U127,2022-11-15,Expense,Travel,8001.0,UPI,Lucknow,
T00405,U060,2022-12-15,Income,Investment,44839.0,Bank Transfer,Jaipur,
T00406,U108,2022-12-15,Expense,Entrtnmnt,1590.0,Bank Transfer,Lucknow,
T00407,U105,2023-02-15,Expense,Education,1084.0,Card,Hyderabad,
T00408,U141,2023-02-15,Expense,Rent,7424.0,Cash,Ahmedabad,
T00409,U083,2023-03-15,Expense,Travel,1525.0,Card,Ahmedabad,
T00410,U031,2023-04-15,Expense,Rent,16966.0,Other,Mumbai,
T00411,U006,2023-04-15,Expense,Health,5863.0,Cash,Kolkata,
T00412,U023,2023-05-15,Expense,Utilities,580.0,Cash,Jaipur,
T00413,U071,2023-07-15,Income,Bonus,59292.0,UPI,Kolkata,
T00414,U110,2023-07-15,Expense,Food,9467.0,Other,Bangalore,
T00415,U057,2023-07-15,Expense,Entrtnmnt,4279.0,Card,Mumbai,
T00416,U126,2023-08-15,Expense,Travel,9875.0,UPI,Lucknow,
T00417,U052,2023-09-15,Income,Others,776361.0,Cash,Kolkata,
T00418,U124,2023-11-15,Expense,Utilities,2301.0,Bank Transfer,Ahmedabad,
T00419,U012,2023-11-15,Expense,Utilities,6316.0,UPI,Pune,
T00420,U085,2023-11-15,Expense,Traval,500.0,Bank Transfer,Pune,
T00421,U025,2023-12-15,Expense,Rent,8164.0,Cash,Ahmedabad,
T00422,U047,2024-01-15,Expense,Rent,7178.0,UPI,Mumbai,
T00423,U002,2024-02-15,Expense,Entertainment,8878.0,Cash,Mumbai,
T00424,U068,2024-03-15,Expense,Entertainment,1364.0,Bank Transfer,Hyderabad,
T00425,U130,2024-04-15,Expense,Food,58.0,Cash,Hyderabad,
T00426,U048,2024-04-15,Expense,Food,758.0,Cash,Bangalore,
T00427,U103,2024-06-15,Expense,Utilities,6856.0,Cash,Mumbai,
T00428,U040,2024-06-15,Expense,Education,5749.0,Card,Pune,
T00429,U063,2024-06-15,Expense,Rent,13391.0,Bank Transfer,Ahmedabad,
T00430,U121,2024-07-15,Expense,Rent,36536.0,Other,Lucknow,
T00431,U080,2024-07-15,Expense,Rent,3675.0,Bank Transfer,Jaipur,
T00432,U063,2024-07-15,Expense,Entrtnmnt,691.0,Card,Hyderabad,
T00433,U005,2024-09-15,Income,Freelance,41296.0,Other,Chennai,
T00434,U089,2024-10-15,Expense,Education,7263.0,UPI,Pune,
T00435,U083,2024-10-15,Expense,Education,9998.0,UPI,Ahmedabad,
T00436,U074,2024-10-15,Income,Freelance,51092.0,Cash,Unknown,
T00437,U038,2024-11-15,Expense,Entrtnmnt,1754.0,Cash,Lucknow,
T00438,U124,2024-11-15,Expense,Rent,10276.0,Card,Delhi,
T00439,U013,2024-11-15,Expense,Others,1861.0,Card,Kolkata,
T00440,U105,2021-01-15,Expense,Food,4126.0,Other,Ahmedabad,
T00441,U022,2021-02-15,Income,Freelance,52179.0,Card,Hyderabad,
T00442,U039,2021-02-15,Expense,Education,4546.0,Card,Kolkata,
T00443,U128,2021-03-15,Expense,Entertainment,5625.0,Cash,Bangalore,
T00444,U033,2021-04-15,Expense,Rent,3896.0,Card,Unknown,
T00445,U050,2021-04-15,Expense,Food,1520.0,Other,Ahmedabad,
T00446,U109,2021-04-15,Expense,Education,5581.0,Card,Bangalore,
T00447,U063,2021-06-15,Expense,Travel,9647.0,UPI,Pune,
T00448,U009,2021-07-15,Income,Salary,70160.0,Other,Bangalore,
T00449,U116,2021-08-15,Expense,Traval,9685.0,Cash,Mumbai,
T00450,U020,2021-09-15,Income,Freelance,54332.0,Card,Kolkata,
T00451,U086,2021-09-15,Expense,Utilities,1664.0,Other,Kolkata,
T00452,U033,2021-09-15,Expense,Other,8687.0,UPI,Bangalore,
T00453,U124,2021-10-15,Expense,Foodd,2017.0,Bank Transfer,Bangalore,
T00454,U131,2021-12-15,Expense,Entertainment,1597.0,Other,Hyderabad,
T00455,U121,2021-12-15,Expense,Food,500.0,Card,Kolkata,
T00456,U147,2022-03-15,Expense,Rent,7428.0,Card,Lucknow,
T00457,U091,2022-03-15,Expense,Utilities,2737.0,UPI,Bangalore,
T00458,U142,2022-04-15,Expense,Education,5481.0,Other,Lucknow,
T00459,U055,2022-06-15,Expense,Food,693.0,Cash,Pune,
T00460,U140,2022-06-15,Expense,Education,3199.0,Card,Delhi,
T00461,U092,2022-06-15,Income,Investment,79219.0,Cash,Bangalore,
T00462,U150,2022-06-15,Expense,Food,1919.0,Card,Ahmedabad,
T00463,U077,2022-06-15,Expense,Utilities,5767.0,Bank Transfer,Bangalore,
T00464,U129,2022-07-15,Expense,Savings,2971.0,UPI,Kolkata,
T00465,U140,2022-07-15,Expense,Travel,9794.0,Card,Chennai,
T00466,U025,2022-07-15,Expense,Food,1091.0,Cash,Lucknow,
T00467,U109,2022-07-15,Income,Freelance,50581.0,UPI,Unknown,
T00468,U086,2022-10-15,Expense,Utilities,1151.0,UPI,Lucknow,
T00469,U018,2022-10-15,Expense,Rent,5760.0,Card,Lucknow,
T00470,U059,2022-12-15,Expense,Others,7300.0,Other,Pune,
T00471,U124,2022-12-15,Income,Freelance,45846.0,Cash,Ahmedabad,
T00472,U125,2023-01-15,Expense,Travel,7548.0,Card,Pune,
T00473,U063,2023-01-15,Expense,Rent,49024.0,UPI,Lucknow,
T00474,U131,2023-02-15,Expense,Travel,6769.0,Cash,Unknown,
T00475,U094,2023-02-15,Expense,Entertainment,5721.0,Cash,Unknown,
T00476,U007,2023-02-15,Expense,Rent,500.0,Bank Transfer,Hyderabad,
T00477,U056,2023-03-15,Expense,Entertainment,2390.0,Cash,Hyderabad,
T00478,U054,2023-03-15,Expense,Rent,4109.0,Cash,Bangalore,
T00479,U051,2023-03-15,Expense,Rent,743.0,Card,Unknown,
T00480,U118,2023-06-15,Expense,Food,1121.0,Card,Mumbai,
T00481,U053,2023-06-15,Expense,Traval,4290.0,UPI,Mumbai,
T00482,U059,2023-08-15,Expense,Travel,7174.0,UPI,Chennai,
T00483,U086,2023-08-15,Expense,Foodd,2885.0,Cash,Pune,
T00484,U142,2023-08-15,Expense,Entrtnmnt,8886.0,Card,Lucknow,
T00485,U009,2023-08-15,Expense,Utilities,9767.0,Card,Chennai,
T00486,U034,2023-08-15,Expense,Entertainment,3230.0,UPI,Ahmedabad,
T00487,U024,2023-09-15,Expense,Food,6002.0,Card,Kolkata,
T00488,U023,2023-10-15,Expense,Entertainment,8775.0,Cash,Pune,
T00489,U006,2023-10-15,Expense,Savings,6599.0,Other,Kolkata,
T00490,U032,2023-10-15,Expense,Travel,5955.0,UPI,Pune,
T00491,U150,2023-11-15,Expense,Utilities,8076.0,Card,Hyderabad,
T00492,U068,2023-12-15,Expense,Rent,43120.0,Card,Hyderabad,
T00493,U144,2023-12-15,Expense,Rent,6471.0,Other,Pune,
T00494,U054,2023-12-15,Expense,Utilities,5789.0,Other,Delhi,
T00495,U026,2023-12-15,Expense,Utilities,140.0,UPI,Jaipur,
T00496,U116,2023-12-15,Expense,Rent,9542.0,Bank Transfer,Kolkata,
T00497,U127,2024-01-15,Expense,Food,2415.0,Cash,Kolkata,
T00498,U006,2024-01-15,Expense,Rent,35496.0,Other,Hyderabad,
T00499,U015,2024-01-15,Expense,Rent,5130.0,Cash,Mumbai,
T00500,U054,2024-03-15,Expense,Rent,32666.0,Card,Delhi,
T00501,U028,2024-04-15,Expense,Food,2363.0,UPI,Ahmedabad,
T00502,U071,2024-04-15,Expense,Utilities,2965.0,UPI,Ahmedabad,
T00503,U135,2024-04-15,Expense,Utilities,1000.0,Bank Transfer,Mumbai,
T00504,U009,2024-04-15,Income,Salary,26817.0,Card,Pune,
T00505,U089,2024-05-15,Income,Others,50616.0,Card,Unknown,
T00506,U134,2024-05-15,Expense,Rent,7495.0,Card,Mumbai,
T00507,U090,2024-05-15,Expense,Education,2104.0,Other,Pune,
T00508,U098,2024-05-15,Expense,Travel,7040.0,UPI,Jaipur,
T00509,U010,2024-06-15,Expense,Rent,47633.0,Bank Transfer,Lucknow,
T00510,U046,2024-06-15,Income,Bonus,23810.0,UPI,Pune,
T00511,U018,2024-07-15,Income,Salary,69207.0,UPI,Delhi,
T00512,U047,2024-07-15,Income,Investment,26468.0,Card,Delhi,
T00513,U021,2024-07-15,Expense,Others,7394.0,UPI,Lucknow,
T00514,U071,2024-08-15,Income,Freelance,11115.0,Other,Ahmedabad,
T00515,U028,2024-08-15,Expense,Travel,7543.0,Cash,Jaipur,
T00516,U066,2024-08-15,Expense,Other,3791.0,UPI,Pune,
T00517,U134,2024-08-15,Expense,Food,1077.0,Bank Transfer,Bangalore,
T00518,U090,2024-09-15,Expense,Rent,4020.0,UPI,Mumbai,
T00519,U003,2024-09-15,Expense,Utilities,1204.0,Other,Unknown,
T00520,U137,2024-09-15,Expense,Others,2804.0,Cash,Bangalore,
T00521,U140,2024-09-15,Income,Salary,28847.0,Cash,Unknown,
T00522,U114,2024-09-15,Expense,Health,6823.0,Cash,Delhi,
T00523,U058,2024-12-15,Expense,Travel,4369.0,Cash,Jaipur,
T00524,U059,2021-02-15,Expense,Traval,6664.0,Other,Lucknow,
T00525,U054,2021-02-15,Expense,Rent,8065.0,Card,Bangalore,
T00526,U026,2021-03-15,Expense,Entertainment,3219.0,UPI,Lucknow,
T00527,U100,2021-03-15,Expense,Savings,6004.0,Other,Bangalore,
T00528,U099,2021-03-15,Expense,Savings,500.0,Bank Transfer,Hyderabad,
T00529,U103,2021-04-15,Expense,Foodd,2102.0,Card,Unknown,
T00530,U091,2021-05-15,Expense,Travel,2407.0,Card,Chennai,
T00531,U061,2021-07-15,Expense,Health,6696.0,Card,Kolkata,
T00532,U084,2021-08-15,Expense,Food,5005.0,Other,Bangalore,
T00533,U069,2021-08-15,Expense,Savings,2204.0,Other,Delhi,
T00534,U078,2021-09-15,Expense,Rent,44608.0,Card,Kolkata,
T00535,U087,2021-10-15,Expense,Rent,40706.0,Card,Lucknow,
T00536,U101,2021-11-15,Expense,Utilities,5111.0,Card,Lucknow,
T00537,U080,2021-12-15,Expense,Food,2821.0,Other,Unknown,
T00538,U143,2021-12-15,Expense,Savings,7769.0,Cash,Lucknow,
T00539,U041,2021-12-15,Expense,Travel,224.0,UPI,Unknown,
T00540,U050,2022-01-15,Expense,Utilities,2493.0,UPI,Chennai,
T00541,U093,2022-01-15,Expense,Utilities,711.0,Bank Transfer,Unknown,
T00542,U120,2022-01-15,Expense,Entertainment,8839.0,Cash,Chennai,
T00543,U124,2022-02-15,Income,Salary,59444.0,Other,Ahmedabad,
T00544,U061,2022-02-15,Income,Salary,54309.0,Card,Kolkata,
T00545,U122,2022-03-15,Expense,Rent,292.0,Card,Delhi,
T00546,U056,2022-04-15,Expense,Foodd,2747.0,Bank Transfer,Lucknow,
T00547,U080,2022-04-15,Expense,Entertainment,1380.0,Card,Kolkata,
T00548,U016,2022-05-15,Expense,Rent,32651.0,Cash,Jaipur,
T00549,U149,2022-09-15,Expense,Entrtnmnt,5485.0,UPI,Kolkata,
T00550,U007,2022-09-15,Expense,Utilities,2397.0,Cash,Hyderabad,
T00551,U128,2022-10-15,Income,Investment,36756.0,UPI,Chennai,
T00552,U128,2022-10-15,Expense,Education,3954.0,Other,Unknown,
T00553,U012,2022-10-15,Expense,Traval,4042.0,Other,Unknown,
T00554,U009,2022-11-15,Expense,Education,8832.0,Bank Transfer,Hyderabad,
T00555,U058,2022-11-15,Expense,Rent,100.0,Cash,Kolkata,
T00556,U088,2022-11-15,Expense,Entertainment,2788.0,Other,Chennai,
T00557,U073,2022-12-15,Expense,Food,4873.0,Other,Bangalore,
T00558,U056,2022-12-15,Expense,Food,4856.0,Cash,Mumbai,
T00559,U042,2022-12-15,Expense,Entrtnmnt,9871.0,Card,Delhi,
T00560,U114,2023-01-15,Expense,Travel,8305.0,UPI,Pune,
T00561,U050,2023-03-15,Income,Freelance,16226.0,Card,Lucknow,
T00562,U046,2023-03-15,Expense,Traval,7371.0,Cash,Chennai,
T00563,U099,2023-04-15,Expense,Food,6472.0,Card,Hyderabad,
T00564,U080,2023-05-15,Expense,Rent,36864.0,Card,Bangalore,
T00565,U025,2023-06-15,Expense,Food,4757.0,Other,Lucknow,
T00566,U096,2023-06-15,Income,Others,63888.0,Cash,Unknown,
T00567,U139,2023-06-15,Income,Bonus,10561.0,Card,Pune,
T00568,U015,2023-07-15,Expense,Others,6794.0,Cash,Jaipur,
T00569,U046,2023-07-15,Expense,Utilities,9757.0,Other,Jaipur,
T00570,U019,2023-08-15,Expense,Rent,5721.0,Cash,Chennai,
T00571,U022,2023-08-15,Expense,Rent,31837.0,Card,Jaipur,
T00572,U139,2023-09-15,Expense,Food,1491.0,UPI,Mumbai,
T00573,U100,2023-09-15,Income,Investment,978324.0,Card,Pune,
T00574,U054,2023-11-15,Expense,Others,8039.0,Cash,Delhi,
T00575,U048,2023-12-15,Expense,Food,7409.0,UPI,Mumbai,
T00576,U042,2024-01-15,Expense,Travel,1582.0,UPI,Lucknow,
T00577,U002,2024-01-15,Income,Investment,79248.0,Bank Transfer,Delhi,
T00578,U135,2024-01-15,Expense,Travel,3307.0,Card,Hyderabad,
T00579,U012,2024-02-15,Expense,Travel,2061.0,UPI,Bangalore,
T00580,U030,2024-03-15,Expense,Health,9276.0,Cash,Hyderabad,
T00581,U094,2024-03-15,Expense,Utilities,3377.0,UPI,Jaipur,
T00582,U098,2024-04-15,Expense,Education,3122.0,Card,Lucknow,
T00583,U108,2024-05-15,Income,Others,22919.0,Card,Mumbai,
T00584,U109,2024-05-15,Expense,Entertainment,9663.0,Card,Lucknow,
T00585,U110,2024-05-15,Expense,Travel,9916.0,Card,Chennai,
T00586,U079,2024-06-15,Expense,Utilities,982.0,Card,Delhi,
T00587,U036,2024-06-15,Expense,Utilities,7759.0,Other,Lucknow,
T00588,U115,2024-06-15,Expense,Food,4458.0,Other,Jaipur,
T00589,U074,2024-08-15,Expense,Food,4861.0,Cash,Jaipur,
T00590,U096,2024-09-15,Expense,Rent,4942.0,Card,Chennai,
T00591,U100,2024-09-15,Income,Others,59046.0,Other,Bangalore,
T00592,U123,2024-09-15,Expense,Utilities,3271.0,Bank Transfer,Pune,
T00593,U066,2024-10-15,Expense,Food,3826.0,Cash,Jaipur,
T00594,U079,2024-10-15,Expense,Travel,4973.0,Card,Delhi,
T00595,U089,2024-12-15,Expense,Travel,1709.0,UPI,Hyderabad,
T00596,U138,2024-12-15,Income,Bonus,208860.0,Cash,Hyderabad,
T00597,U067,2021-01-15,Expense,Others,9977.0,UPI,Kolkata,
T00598,U132,2021-01-15,Expense,Education,6388.0,Bank Transfer,Ahmedabad,
T00599,U071,2021-03-15,Expense,Education,9029.0,Cash,Lucknow,
T00600,U053,2021-03-15,Expense,Rent,4013.0,Bank Transfer,Lucknow,
T00601,U079,2021-03-15,Expense,Education,1247.0,Bank Transfer,Bangalore,
T00602,U102,2021-03-15,Expense,Travel,1864.0,Card,Bangalore,
T00603,U083,2021-04-15,Expense,Travel,6162.0,Bank Transfer,Hyderabad,
T00604,U142,2021-06-15,Expense,Food,1915.0,Cash,Pune,
T00605,U003,2021-08-15,Expense,Rent,8813.0,Card,Jaipur,
T00606,U009,2021-09-15,Expense,Utilities,4386.0,Card,Lucknow,
T00607,U008,2021-11-15,Income,Investment,29479.0,Bank Transfer,Chennai,
T00608,U029,2021-11-15,Expense,Travel,9331.0,Card,Chennai,
T00609,U148,2021-12-15,Expense,Rent,26709.0,UPI,Jaipur,
T00610,U145,2022-01-15,Expense,Rent,2332.0,Card,Hyderabad,
T00611,U115,2022-01-15,Income,Others,62016.0,Cash,Bangalore,
T00612,U096,2022-01-15,Expense,Entertainment,3537.0,Bank Transfer,Chennai,
T00613,U148,2022-02-15,Income,Salary,47094.0,Cash,Kolkata,
T00614,U074,2022-04-15,Income,Bonus,26749.0,UPI,Mumbai,
T00615,U128,2022-05-15,Income,Others,74525.0,Card,Jaipur,
T00616,U007,2022-05-15,Expense,Health,7678.0,Cash,Bangalore,
T00617,U096,2022-05-15,Expense,Rent,29297.0,Other,Lucknow,
T00618,U139,2022-06-15,Expense,Food,4469.0,Card,Pune,
T00619,U112,2022-06-15,Expense,Utilities,869.0,Cash,Unknown,
T00620,U076,2022-06-15,Income,Bonus,27385.0,UPI,Kolkata,
T00621,U038,2022-07-15,Expense,Rent,45399.0,Other,Bangalore,
T00622,U021,2022-07-15,Expense,Foodd,2392.0,Other,Jaipur,
T00623,U048,2022-08-15,Expense,Education,6890.0,Other,Bangalore,
T00624,U142,2022-08-15,Income,Salary,59047.0,Card,Mumbai,
T00625,U078,2022-09-15,Expense,Food,1060.0,Cash,Kolkata,
T00626,U142,2022-10-15,Expense,Traval,4320.0,Card,Ahmedabad,
T00627,U005,2022-11-15,Income,Bonus,49835.0,Card,Jaipur,
T00628,U049,2022-12-15,Expense,Food,335.0,Card,Hyderabad,
T00629,U107,2023-01-15,Expense,Utilities,9406.0,Card,Jaipur,
T00630,U107,2023-02-15,Income,Salary,27106.0,Bank Transfer,Lucknow,
T00631,U065,2023-02-15,Expense,Utilities,2118.0,Card,Mumbai,
T00632,U075,2023-02-15,Expense,Education,5138.0,UPI,Delhi,
T00633,U063,2023-03-15,Expense,Rent,36978.0,Cash,Pune,
T00634,U133,2023-03-15,Expense,Others,3989.0,Card,Mumbai,
T00635,U100,2023-03-15,Expense,Education,1002.0,Other,Ahmedabad,
T00636,U099,2023-04-15,Expense,Traval,8630.0,Bank Transfer,Pune,
T00637,U060,2023-04-15,Income,Investment,55241.0,Card,Ahmedabad,
T00638,U076,2023-04-15,Expense,Health,6707.0,Card,Delhi,
T00639,U150,2023-04-15,Income,Freelance,12856.0,UPI,Kolkata,
T00640,U105,2023-05-15,Expense,Travel,9686.0,Card,Ahmedabad,
T00641,U101,2023-06-15,Expense,Rent,23603.0,Card,Ahmedabad,
T00642,U054,2023-06-15,Expense,Rent,9216.0,Other,Jaipur,
T00643,U054,2023-06-15,Expense,Entertainment,8876.0,Other,Kolkata,
T00644,U109,2023-07-15,Expense,Education,4374.0,Bank Transfer,Hyderabad,
T00645,U102,2023-07-15,Expense,Education,2130.0,Other,Pune,
T00646,U064,2023-07-15,Expense,Travel,2082.0,Cash,Delhi,
T00647,U019,2023-07-15,Expense,Entertainment,6978.0,Other,Hyderabad,
T00648,U105,2023-07-15,Expense,Food,7477.0,Cash,Hyderabad,
T00649,U048,2023-08-15,Expense,Others,6281.0,Card,Bangalore,
T00650,U045,2023-08-15,Expense,Rent,2992.0,Cash,Bangalore,
T00651,U134,2023-08-15,Expense,Food,177.0,Cash,Jaipur,
T00652,U057,2023-09-15,Expense,Rent,5374.0,Card,Delhi,
T00653,U142,2023-10-15,Expense,Rent,15177.0,Bank Transfer,Delhi,
T00654,U004,2023-10-15,Expense,Rent,500.0,Bank Transfer,Lucknow,
T00655,U104,2023-11-15,Expense,Rent,7255.0,Cash,Kolkata,
T00656,U123,2023-11-15,Expense,Entertainment,2264.0,Bank Transfer,Pune,
T00657,U040,2023-12-15,Income,Freelance,44802.0,Card,Lucknow,
T00658,U101,2023-12-15,Expense,Rent,5666.0,UPI,Pune,
T00659,U019,2024-01-15,Expense,Traval,7728.0,Card,Unknown,
T00660,U083,2024-02-15,Expense,Food,2814.0,Cash,Bangalore,
T00661,U146,2024-03-15,Income,Salary,25841.0,Cash,Delhi,
T00662,U053,2024-03-15,Expense,Food,7929.0,Other,Kolkata,
T00663,U044,2024-03-15,Expense,Food,3821.0,Card,Unknown,
T00664,U017,2024-04-15,Expense,Rent,5717.0,Other,Kolkata,
T00665,U038,2024-05-15,Expense,Rent,2709.0,Cash,Pune,
T00666,U009,2024-05-15,Expense,Savings,7660.0,Card,Bangalore,
T00667,U042,2024-06-15,Expense,Rent,38838.0,Other,Delhi,
T00668,U020,2024-06-15,Income,Freelance,10183.0,Other,Delhi,
T00669,U045,2024-06-15,Expense,Travel,2092.0,Other,Bangalore,
T00670,U095,2024-06-15,Expense,Rent,4721.0,Other,Hyderabad,
T00671,U021,2024-09-15,Expense,Foodd,2799.0,Card,Unknown,
T00672,U093,2024-10-15,Expense,Traval,7966.0,Card,Chennai,
T00673,U072,2024-10-15,Expense,Rent,7047.0,Cash,Delhi,
T00674,U100,2024-10-15,Expense,Education,2398.0,Other,Chennai,
T00675,U029,2024-10-15,Expense,Travel,1720.0,Cash,Mumbai,
T00676,U095,2024-10-15,Income,Investment,23182.0,Card,Hyderabad,
T00677,U109,2024-11-15,Income,Others,39016.0,Card,Unknown,
T00678,U115,2021-01-15,Expense,Rent,6980.0,Cash,Delhi,
T00679,U087,2021-02-15,Expense,Entertainment,4085.0,Other,Lucknow,
T00680,U083,2021-03-15,Expense,Entertainment,8226.0,Other,Delhi,
T00681,U068,2021-03-15,Expense,Rent,5519.0,Card,Pune,
T00682,U080,2021-05-15,Expense,Utilities,1795.0,Card,Lucknow,
T00683,U046,2021-05-15,Expense,Food,5934.0,Card,Jaipur,
T00684,U056,2021-05-15,Expense,Food,9023.0,UPI,Kolkata,
T00685,U031,2021-06-15,Expense,Rent,40318.0,UPI,Lucknow,
T00686,U024,2021-07-15,Expense,Rent,19439.0,Cash,Mumbai,
T00687,U091,2021-07-15,Expense,Utilities,3209.0,UPI,Ahmedabad,
T00688,U079,2021-07-15,Income,Bonus,57108.0,Card,Delhi,
T00689,U039,2021-07-15,Expense,Food,7112.0,Cash,Hyderabad,
T00690,U053,2021-08-15,Expense,Travel,6831.0,UPI,Hyderabad,
T00691,U093,2021-08-15,Expense,Education,7656.0,Bank Transfer,Unknown,
T00692,U113,2021-09-15,Income,Salary,31801.0,UPI,Pune,
T00693,U147,2021-09-15,Income,Investment,65628.0,Cash,Jaipur,
T00694,U030,2021-09-15,Expense,Food,717.0,UPI,Bangalore,
T00695,U108,2021-10-15,Expense,Travel,1734.0,Card,Bangalore,
T00696,U055,2021-12-15,Expense,Rent,8444.0,Card,Kolkata,
T00697,U020,2022-01-15,Expense,Rent,2869.0,Cash,Jaipur,
T00698,U028,2022-03-15,Income,Investment,64672.0,UPI,Lucknow,
T00699,U031,2022-03-15,Income,Investment,60202.0,UPI,Bangalore,
T00700,U118,2022-03-15,Expense,Travel,1745.0,Cash,Lucknow,
T00701,U020,2022-04-15,Expense,Food,500.0,UPI,Mumbai,
T00702,U119,2022-04-15,Expense,Rent,6440.0,Bank Transfer,Lucknow,
T00703,U126,2022-07-15,Expense,Rent,40813.0,UPI,Delhi,
T00704,U086,2022-08-15,Expense,Utilities,6325.0,Bank Transfer,Ahmedabad,
T00705,U081,2022-08-15,Income,Investment,25962.0,UPI,Lucknow,
T00706,U149,2022-09-15,Expense,Others,597.0,Cash,Ahmedabad,
T00707,U049,2022-09-15,Income,Others,13243.0,Other,Pune,
T00708,U004,2022-09-15,Expense,Health,5237.0,Cash,Kolkata,
T00709,U078,2022-09-15,Expense,Education,4288.0,Other,Lucknow,
T00710,U145,2022-09-15,Expense,Food,1193.0,Card,Kolkata,
T00711,U084,2022-10-15,Expense,Food,1687.0,Other,Kolkata,
T00712,U061,2022-11-15,Expense,Utilities,999999.0,UPI,Ahmedabad,
T00713,U026,2022-11-15,Expense,Food,1614.0,Card,Jaipur,
T00714,U026,2022-12-15,Expense,Rent,931.0,Other,Ahmedabad,
T00715,U004,2022-12-15,Income,Others,22632.0,Card,Delhi,
T00716,U150,2023-01-15,Expense,Foodd,3838.0,Other,Pune,
T00717,U144,2023-01-15,Expense,Rent,4039.0,Card,Jaipur,
T00718,U001,2023-02-15,Expense,Savings,8382.0,UPI,Lucknow,
T00719,U122,2023-03-15,Income,Freelance,40151.0,UPI,Chennai,
T00720,U135,2023-03-15,Expense,Travel,1181.0,Other,Pune,
T00721,U042,2023-04-15,Expense,Rent,48330.0,UPI,Lucknow,
T00722,U113,2023-04-15,Expense,Rent,4176.0,Card,Ahmedabad,
T00723,U126,2023-04-15,Expense,Foodd,2800.0,UPI,Lucknow,
T00724,U142,2023-04-15,Expense,Utilities,7768.0,Card,Bangalore,
T00725,U119,2023-05-15,Expense,Rent,6358.0,Card,Bangalore,
T00726,U028,2023-05-15,Expense,Entrtnmnt,8127.0,Cash,Delhi,
T00727,U011,2023-06-15,Income,Salary,67808.0,Cash,Ahmedabad,
T00728,U019,2023-06-15,Income,Salary,35465.0,Cash,Lucknow,
T00729,U149,2023-07-15,Expense,Foodd,1751.0,Cash,Bangalore,
T00730,U105,2023-07-15,Expense,Rent,13682.0,Cash,Delhi,
T00731,U127,2023-07-15,Expense,Travel,7727.0,UPI,Jaipur,
T00732,U134,2023-07-15,Expense,Entrtnmnt,7701.0,Card,Mumbai,
T00733,U070,2023-08-15,Expense,Rent,21830.0,Cash,Jaipur,
T00734,U090,2023-09-15,Expense,Rent,6192.0,Cash,Pune,
T00735,U055,2023-09-15,Expense,Utilities,531.0,Cash,Hyderabad,
T00736,U045,2023-09-15,Income,Others,41429.0,Card,Kolkata,
T00737,U098,2023-10-15,Expense,Rent,7602.0,Bank Transfer,Delhi,
T00738,U035,2023-10-15,Expense,Rent,15313.0,Card,Jaipur,
